trial,model,property,category,within_similarity,outside_similarity,overlap_within,overlap_similar,overlap_random,stopping_epoch,logprob_within,logprob_similar,logprob_random
142,axxl-property,can dax,reptile.n.01,0.47513121366500854,0.5136937499046326,0.35392674803733826,0.2671648859977722,0.2523373067378998,2,-0.04540970176458359,-0.044089339673519135,-0.641642689704895
143,axxl-property,can dax,reptile.n.01,0.5520063042640686,0.5131722688674927,0.4012061655521393,0.2800203561782837,0.24861103296279907,2,-0.03907608985900879,-0.1648629903793335,-0.03047659993171692
144,axxl-property,can dax,reptile.n.01,0.554809033870697,0.5670758485794067,0.40459272265434265,0.3179774880409241,0.2838951051235199,2,-0.044253867119550705,-0.0737384557723999,-0.09991840273141861
145,axxl-property,can dax,reptile.n.01,0.5375072360038757,0.5695226192474365,0.3890328109264374,0.3053971529006958,0.27982813119888306,2,-0.0386737585067749,-0.07868480682373047,-0.04536235332489014
146,axxl-property,can dax,reptile.n.01,0.40269672870635986,0.4464820623397827,0.44790568947792053,0.3371497392654419,0.3379082679748535,1,-0.21521739661693573,-0.1291385143995285,-0.5151158571243286
147,axxl-property,can dax,reptile.n.01,0.458903968334198,0.5040642023086548,0.43065351247787476,0.3679391145706177,0.2869877219200134,2,-0.10303523391485214,-0.10205666720867157,-0.2513352036476135
148,axxl-property,can dax,reptile.n.01,0.4919035732746124,0.5353996753692627,0.44363704323768616,0.3458925485610962,0.25184619426727295,2,-0.07371887564659119,-0.07454583048820496,-0.3008507788181305
149,axxl-property,can dax,reptile.n.01,0.4779539108276367,0.5600171685218811,0.4012061655521393,0.23277385532855988,0.3674066960811615,2,-0.06943889707326889,-0.09496291726827621,-0.04376673698425293
150,axxl-property,can dax,reptile.n.01,0.5626639127731323,0.5461719632148743,0.35392671823501587,0.26177164912223816,0.32375258207321167,2,-0.0699203610420227,-0.06659984588623047,-0.1278212070465088
151,axxl-property,can dax,fish.n.01,0.11794160306453705,0.26694151759147644,0.5380924940109253,0.28147637844085693,0.24270574748516083,2,-0.39130720496177673,-0.17536398768424988,-0.12561951577663422
152,axxl-property,can dax,fish.n.01,0.22584688663482666,0.4329802691936493,0.5465769171714783,0.30199870467185974,0.24166370928287506,2,-0.38575777411460876,-0.14876076579093933,-0.11606224626302719
153,axxl-property,can dax,fish.n.01,0.23504281044006348,0.4154191315174103,0.5385199189186096,0.304704874753952,0.2438870370388031,2,-0.39778292179107666,-0.1473977118730545,-0.08990073204040527
154,axxl-property,can dax,fish.n.01,0.2666899263858795,0.41488489508628845,0.542479932308197,0.30445411801338196,0.23639759421348572,3,-0.09850579500198364,-0.08589950948953629,-0.10163911432027817
155,axxl-property,can dax,fish.n.01,0.26361358165740967,0.4691455662250519,0.5311224460601807,0.3270176351070404,0.24024160206317902,4,-0.06323724240064621,-0.07267574220895767,-0.027201175689697266
156,axxl-property,can dax,fish.n.01,0.20251044631004333,0.4189022183418274,0.5064801573753357,0.2904787063598633,0.2263457477092743,4,-0.5996401906013489,-0.47098207473754883,-0.3465394377708435
157,axxl-property,can dax,fish.n.01,0.20090468227863312,0.36753377318382263,0.5228314995765686,0.2766975462436676,0.22338855266571045,4,-0.07724223285913467,-0.06068946793675423,-0.0735090970993042
158,axxl-property,can dax,fish.n.01,0.20818723738193512,0.40616706013679504,0.5097123980522156,0.2894783616065979,0.23327817022800446,5,-0.0423627533018589,-0.04212934151291847,-0.027120167389512062
159,axxl-property,can dax,fish.n.01,0.2322377860546112,0.39059776067733765,0.5219030976295471,0.2654688060283661,0.2435244619846344,5,-0.034715186804533005,-0.0244094617664814,-0.02536548301577568
160,axxl-property,can dax,fish.n.01,0.26434195041656494,0.39714789390563965,0.5209500789642334,0.2865464389324188,0.23975770175457,6,-0.01650281809270382,-0.017916135489940643,-0.015200257301330566
161,axxl-property,can dax,fish.n.01,0.2234521061182022,0.4467116892337799,0.5519443154335022,0.2979738414287567,0.2365410327911377,1,-0.9148920774459839,-0.4856369197368622,-0.25934749841690063
162,axxl-property,can dax,fish.n.01,0.20849643647670746,0.37560737133026123,0.5616601705551147,0.29796740412712097,0.24842317402362823,3,-0.24244022369384766,-0.08132057636976242,-0.08377137035131454
163,axxl-property,can dax,fish.n.01,0.2605908513069153,0.42172810435295105,0.50758957862854,0.294425368309021,0.23841585218906403,3,-0.21116751432418823,-0.09882890433073044,-0.046190205961465836
164,axxl-property,can dax,fish.n.01,0.28089818358421326,0.4971376359462738,0.4975571632385254,0.2976166009902954,0.258796751499176,3,-0.2537938058376312,-0.11590530723333359,-0.04003683477640152
165,axxl-property,can dax,fish.n.01,0.2837487459182739,0.4788910448551178,0.5004634261131287,0.3069671392440796,0.25169694423675537,3,-0.24618656933307648,-0.11110164225101471,-0.07360640168190002
166,axxl-property,can dax,fish.n.01,0.2234521061182022,0.4467116892337799,0.5519443154335022,0.2979738414287567,0.2615995705127716,1,-0.9115068912506104,-0.4853058457374573,-0.5109863877296448
167,axxl-property,can dax,fish.n.01,0.2577691972255707,0.4332984685897827,0.5554800033569336,0.3029870092868805,0.2375447303056717,3,-0.23916827142238617,-0.19950443506240845,-0.13653577864170074
168,axxl-property,can dax,fish.n.01,0.2828131914138794,0.4258979856967926,0.5512189865112305,0.3115619719028473,0.22900691628456116,3,-0.17768000066280365,-0.18711160123348236,-0.12377195805311203
169,axxl-property,can dax,fish.n.01,0.278286337852478,0.47800618410110474,0.5283666849136353,0.3298549950122833,0.2515656054019928,4,-0.10081186145544052,-0.10826091468334198,-0.06172161176800728
170,axxl-property,can dax,fish.n.01,0.24175098538398743,0.5070294737815857,0.5181043148040771,0.33898940682411194,0.22131195664405823,4,-0.09571650624275208,-0.10950061678886414,-0.0641954317688942
171,axxl-property,can dax,fish.n.01,0.2234521061182022,0.4467116892337799,0.5519443154335022,0.2979738414287567,0.22827576100826263,1,-0.9181343913078308,-0.48739534616470337,-0.5807657837867737
172,axxl-property,can dax,fish.n.01,0.22728540003299713,0.4159250259399414,0.5414689183235168,0.28994542360305786,0.2660216987133026,2,-0.39971446990966797,-0.08548272401094437,-0.3563920557498932
173,axxl-property,can dax,fish.n.01,0.2394317239522934,0.45685815811157227,0.5326521396636963,0.3011058568954468,0.21706338226795197,4,-0.03754715621471405,-0.037743426859378815,-0.023951388895511627
174,axxl-property,can dax,fish.n.01,0.22291579842567444,0.49167758226394653,0.5306460857391357,0.3160458207130432,0.24440106749534607,5,-0.0246008038520813,-0.024895716458559036,-0.02406306192278862
175,axxl-property,can dax,fish.n.01,0.22929459810256958,0.5220128297805786,0.5175829529762268,0.3141300082206726,0.23811210691928864,5,-0.019078029319643974,-0.0179365873336792,-0.014338109642267227
176,axxl-property,can dax,fish.n.01,0.12270756810903549,0.2749251127243042,0.4941338002681732,0.27827754616737366,0.24597562849521637,2,-0.4870721995830536,-0.26798030734062195,-0.11555264890193939
177,axxl-property,can dax,fish.n.01,0.2449769377708435,0.4003077745437622,0.46426355838775635,0.2839246690273285,0.23891718685626984,2,-0.5053254961967468,-0.293108731508255,-0.1494160145521164
178,axxl-property,can dax,fish.n.01,0.2633378803730011,0.3963049650192261,0.4841502606868744,0.2613571584224701,0.28117290139198303,3,-0.23542462289333344,-0.09178788214921951,-0.061986133456230164
179,axxl-property,can dax,fish.n.01,0.33057668805122375,0.4658713936805725,0.5026054382324219,0.30492091178894043,0.22730591893196106,3,-0.1972619593143463,-0.10587386786937714,-0.03622797876596451
180,axxl-property,can dax,fish.n.01,0.32993876934051514,0.4209863245487213,0.5085290670394897,0.3009481132030487,0.23645156621932983,2,-0.40981975197792053,-0.2993867099285126,-0.11555508524179459
181,axxl-property,can dax,fish.n.01,0.22483079135417938,0.41310596466064453,0.4226227402687073,0.24275101721286774,0.24110601842403412,2,-0.5689557194709778,-0.24597977101802826,-0.11786527186632156
182,axxl-property,can dax,fish.n.01,0.23370856046676636,0.4558476209640503,0.3950464427471161,0.24142391979694366,0.21320493519306183,2,-0.47450700402259827,-0.2634168565273285,-0.07475810497999191
183,axxl-property,can dax,fish.n.01,0.2662140130996704,0.5054857730865479,0.4433755576610565,0.2735552191734314,0.23822607100009918,4,-0.038048721849918365,-0.07284668833017349,-0.05898066610097885
184,axxl-property,can dax,fish.n.01,0.2690316438674927,0.5010019540786743,0.4783744812011719,0.29653245210647583,0.2192627191543579,4,-0.06885073333978653,-0.09147175401449203,-0.039292383939027786
185,axxl-property,can dax,fish.n.01,0.27525338530540466,0.5105330944061279,0.49163198471069336,0.3054365813732147,0.23112347722053528,4,-0.03178399056196213,-0.07271746546030045,-0.04179130494594574
186,axxl-property,can dax,fish.n.01,0.19651736319065094,0.359842985868454,0.3620782494544983,0.24542158842086792,0.22242607176303864,2,-0.5581616759300232,-0.23837241530418396,-0.16388188302516937
187,axxl-property,can dax,fish.n.01,0.17735505104064941,0.31896349787712097,0.480575293302536,0.25810709595680237,0.24184440076351166,2,-0.4836588203907013,-0.3082622289657593,-0.14681589603424072
188,axxl-property,can dax,fish.n.01,0.20361016690731049,0.3274533152580261,0.490398645401001,0.2743770182132721,0.23345039784908295,3,-0.20015044510364532,-0.1442246288061142,-0.07553131878376007
189,axxl-property,can dax,fish.n.01,0.25540998578071594,0.4179973006248474,0.48343244194984436,0.26664823293685913,0.2485506236553192,3,-0.19621287286281586,-0.11910809576511383,-0.034678518772125244
190,axxl-property,can dax,fish.n.01,0.24920426309108734,0.40318137407302856,0.4913320243358612,0.2718599736690521,0.2457500398159027,3,-0.20312543213367462,-0.06624499708414078,-0.0321870893239975
191,axxl-property,can dax,fish.n.01,0.22483079135417938,0.41310596466064453,0.4226227402687073,0.24275101721286774,0.2131708413362503,2,-0.5716384649276733,-0.24335592985153198,-0.1473628729581833
192,axxl-property,can dax,fish.n.01,0.21409787237644196,0.39882349967956543,0.46684908866882324,0.25795790553092957,0.2227742224931717,2,-0.40279027819633484,-0.25067123770713806,-0.1614428162574768
193,axxl-property,can dax,fish.n.01,0.22962446510791779,0.48349615931510925,0.48007312417030334,0.2822286784648895,0.2374025285243988,5,-0.03465956076979637,-0.033909667283296585,-0.02074042148888111
194,axxl-property,can dax,fish.n.01,0.23371879756450653,0.48641762137413025,0.49355942010879517,0.29018187522888184,0.24133427441120148,5,-0.024709701538085938,-0.02456885576248169,-0.022148538380861282
195,axxl-property,can dax,fish.n.01,0.22391635179519653,0.5239735245704651,0.5105816721916199,0.3027390241622925,0.24269281327724457,6,-0.013221687637269497,-0.013768394477665424,-0.01406677532941103
196,axxl-property,can dax,fish.n.01,0.23383399844169617,0.42502766847610474,0.5546773672103882,0.3035469353199005,0.25001081824302673,2,-0.41104868054389954,-0.21357466280460358,-0.2419200986623764
197,axxl-property,can dax,fish.n.01,0.24944521486759186,0.41233885288238525,0.5589394569396973,0.3275953233242035,0.24246914684772491,3,-0.2426229566335678,-0.22104962170124054,-0.2078799456357956
198,axxl-property,can dax,fish.n.01,0.24509558081626892,0.40999090671539307,0.5391133427619934,0.33232206106185913,0.26334330439567566,3,-0.12172043323516846,-0.17014873027801514,-0.07323942333459854
199,axxl-property,can dax,fish.n.01,0.2804190218448639,0.38751330971717834,0.5317837595939636,0.3251435160636902,0.2715110182762146,3,-0.11338318884372711,-0.16688981652259827,-0.09747912734746933
200,axxl-property,can dax,fish.n.01,0.2837564945220947,0.4111505448818207,0.526256799697876,0.34572017192840576,0.23771978914737701,3,-0.10250362008810043,-0.20079222321510315,-0.07417991757392883
201,axxl-property,can dax,insect.n.01,0.03588053584098816,0.19790463149547577,0.34784838557243347,0.20588940382003784,0.1795264631509781,2,-0.07428640127182007,-0.19663265347480774,-0.09714454412460327
202,axxl-property,can dax,insect.n.01,0.2410423308610916,0.30905959010124207,0.3575930893421173,0.22161172330379486,0.22393760085105896,2,-0.11796299368143082,-0.12991587817668915,-0.146491140127182
203,axxl-property,can dax,insect.n.01,0.29762524366378784,0.40412637591362,0.36655324697494507,0.23046420514583588,0.19320054352283478,2,-0.09574238210916519,-0.08387484401464462,-0.3218969702720642
204,axxl-property,can dax,insect.n.01,0.34346893429756165,0.43208593130111694,0.3789696991443634,0.2465061992406845,0.20952783524990082,2,-0.09172540158033371,-0.09232902526855469,-0.29138803482055664
205,axxl-property,can dax,insect.n.01,0.31107866764068604,0.4506376087665558,0.38109344244003296,0.2517070770263672,0.22261711955070496,2,-0.0971800908446312,-0.08264735341072083,-0.1740434765815735
206,axxl-property,can dax,insect.n.01,0.2641313970088959,0.33642295002937317,0.3451403081417084,0.18964511156082153,0.179313063621521,1,-0.30905890464782715,-0.3419829308986664,-0.48463213443756104
207,axxl-property,can dax,insect.n.01,0.23469647765159607,0.2789542078971863,0.3481653928756714,0.21638597548007965,0.1891261637210846,2,-0.05729689449071884,-0.07922831922769547,-0.08564494550228119
208,axxl-property,can dax,insect.n.01,0.25916722416877747,0.3422473967075348,0.34895890951156616,0.21561068296432495,0.18662121891975403,2,-0.07346659898757935,-0.11945127695798874,-0.22118566930294037
209,axxl-property,can dax,insect.n.01,0.24398554861545563,0.3230535089969635,0.3529972732067108,0.22070392966270447,0.21278263628482819,2,-0.06887968629598618,-0.17530186474323273,-0.13692881166934967
210,axxl-property,can dax,insect.n.01,0.3458169400691986,0.37994059920310974,0.3596266508102417,0.23358154296875,0.20527945458889008,3,-0.026749232783913612,-0.03809288144111633,-0.051923561841249466
211,axxl-property,can dax,insect.n.01,0.074741892516613,0.21414050459861755,0.38945597410202026,0.21813978254795074,0.20970483124256134,2,-0.12499531358480453,-0.4044048488140106,-0.29953208565711975
212,axxl-property,can dax,insect.n.01,0.21480873227119446,0.2949519455432892,0.4051154553890228,0.23948095738887787,0.24174095690250397,2,-0.0803963840007782,-0.09938432276248932,-0.10453057289123535
213,axxl-property,can dax,insect.n.01,0.26479092240333557,0.3262921869754791,0.39420560002326965,0.24370992183685303,0.2291884869337082,2,-0.07775779068470001,-0.13195881247520447,-0.16071607172489166
214,axxl-property,can dax,insect.n.01,0.32607632875442505,0.3761545717716217,0.39479175209999084,0.24279166758060455,0.20475244522094727,2,-0.08856086432933807,-0.11132267862558365,-0.19649450480937958
215,axxl-property,can dax,insect.n.01,0.33177146315574646,0.3769955337047577,0.3883988559246063,0.24494639039039612,0.22108890116214752,2,-0.09149423241615295,-0.144305020570755,-0.27436158061027527
216,axxl-property,can dax,insect.n.01,0.019174419343471527,0.1420348733663559,0.3774401843547821,0.2551487386226654,0.23411013185977936,2,-0.1369580328464508,-0.2855706810951233,-0.2158590853214264
217,axxl-property,can dax,insect.n.01,0.10886941105127335,0.29085901379585266,0.3617432415485382,0.2391950786113739,0.2153419554233551,3,-0.051230549812316895,-0.11403331160545349,-0.22103722393512726
218,axxl-property,can dax,insect.n.01,0.30272528529167175,0.3633669316768646,0.36574551463127136,0.23652666807174683,0.21782450377941132,2,-0.09084480255842209,-0.16758622229099274,-0.13321569561958313
219,axxl-property,can dax,insect.n.01,0.2823939621448517,0.34067556262016296,0.3573547899723053,0.22685295343399048,0.20579348504543304,2,-0.06895046681165695,-0.14179080724716187,-0.47678324580192566
220,axxl-property,can dax,insect.n.01,0.3384494483470917,0.4031048119068146,0.35326460003852844,0.23985101282596588,0.20891959965229034,2,-0.06439397484064102,-0.1224447712302208,-0.0948101282119751
221,axxl-property,can dax,insect.n.01,0.03588053584098816,0.19790463149547577,0.34784838557243347,0.20588940382003784,0.19728319346904755,2,-0.07583114504814148,-0.1984853744506836,-0.23839452862739563
222,axxl-property,can dax,insect.n.01,0.10468282550573349,0.2540649175643921,0.37181395292282104,0.22410067915916443,0.22649258375167847,2,-0.07612776756286621,-0.17709092795848846,-0.19847488403320312
223,axxl-property,can dax,insect.n.01,0.23896542191505432,0.31376510858535767,0.3845122158527374,0.265326589345932,0.2012174278497696,2,-0.08991689234972,-0.16761481761932373,-0.17246903479099274
224,axxl-property,can dax,insect.n.01,0.2773943245410919,0.390928715467453,0.37690427899360657,0.24802042543888092,0.21764960885047913,2,-0.08688154816627502,-0.0885133370757103,-0.18443702161312103
225,axxl-property,can dax,insect.n.01,0.2983040511608124,0.4164253771305084,0.36676540970802307,0.2478986233472824,0.2226751446723938,2,-0.08195135742425919,-0.07566546648740768,-0.16203628480434418
226,axxl-property,can dax,insect.n.01,0.22495222091674805,0.28135159611701965,0.3944215774536133,0.22983330488204956,0.22251133620738983,2,-0.14785537123680115,-0.23672065138816833,-0.20161747932434082
