trial,model,property,category,n,similarity_within,similarity_similar,similarity_random,overlap_within,overlap_similar,overlap_random,stopping_epoch,logprob_within,logprob_similar,logprob_random
130,bl-property,can dax,reptile.n.01,5,0.5584464073181152,0.646080493927002,0.5001447796821594,0.3856584429740906,0.3125697672367096,0.22523923218250275,2,-0.1891794204711914,-0.11550989747047424,-0.2715652585029602
131,bl-property,can dax,reptile.n.01,1,0.43304046988487244,0.5759286880493164,0.43476602435112,0.38082030415534973,0.3117927610874176,0.31351354718208313,2,-0.13428497314453125,-0.1703784018754959,-0.17732299864292145
132,bl-property,can dax,reptile.n.01,2,0.48644939064979553,0.5327094197273254,0.4125889241695404,0.35392677783966064,0.26599255204200745,0.2771700322628021,3,-0.05885901302099228,-0.10256066173315048,-0.1757323443889618
133,bl-property,can dax,reptile.n.01,3,0.5153645873069763,0.549811601638794,0.37756866216659546,0.3995159864425659,0.238207146525383,0.2757321894168854,2,-0.06894496083259583,-0.16551905870437622,-0.1362530142068863
134,bl-property,can dax,reptile.n.01,4,0.5580770969390869,0.6130062341690063,0.4003946781158447,0.40245065093040466,0.22017472982406616,0.3189503252506256,4,-0.03436001017689705,-0.061641257256269455,-0.03594760224223137
135,bl-property,can dax,reptile.n.01,5,0.604076623916626,0.6218178272247314,0.44374826550483704,0.43964701890945435,0.21222665905952454,0.300902396440506,2,-0.06213080883026123,-0.20172426104545593,-0.21737238764762878
136,bl-property,can dax,reptile.n.01,1,0.42601272463798523,0.5424782633781433,0.3665752410888672,0.4277438223361969,0.29125094413757324,0.291806697845459,1,-0.19336052238941193,-0.3187617063522339,-0.4446123540401459
137,bl-property,can dax,reptile.n.01,2,0.4858425557613373,0.5204419493675232,0.4232911169528961,0.3778977394104004,0.26453953981399536,0.2817974090576172,1,-0.09670726954936981,-0.1797885000705719,-0.3322334289550781
138,bl-property,can dax,reptile.n.01,3,0.5211631059646606,0.5466439127922058,0.43944990634918213,0.38774576783180237,0.2432863712310791,0.2935209572315216,3,-0.04315188527107239,-0.10038734972476959,-0.2436753213405609
139,bl-property,can dax,reptile.n.01,4,0.5749360918998718,0.6107400059700012,0.4701301157474518,0.3716745376586914,0.2591278553009033,0.2825489640235901,3,-0.03680272772908211,-0.09089086204767227,-0.12860967218875885
140,bl-property,can dax,reptile.n.01,5,0.6104621291160583,0.6255428791046143,0.553126335144043,0.4071505665779114,0.20509672164916992,0.35137856006622314,3,-0.0344465970993042,-0.13203948736190796,-0.052302539348602295
141,bl-property,can dax,reptile.n.01,1,0.35229241847991943,0.42014336585998535,0.3084394037723541,0.2895173728466034,0.26790663599967957,0.2530515491962433,3,-0.056764084845781326,-0.19983690977096558,-0.270903617143631
142,bl-property,can dax,reptile.n.01,2,0.48644939064979553,0.5327094197273254,0.445988267660141,0.35392671823501587,0.26599255204200745,0.2523373067378998,3,-0.05308396741747856,-0.09469915926456451,-0.17435379326343536
143,bl-property,can dax,reptile.n.01,3,0.49661216139793396,0.5906433463096619,0.4716666340827942,0.4012061357498169,0.2812075912952423,0.24861103296279907,3,-0.060203373432159424,-0.11300283670425415,-0.1162630021572113
144,bl-property,can dax,reptile.n.01,4,0.5325995087623596,0.5962560176849365,0.4461143910884857,0.40459272265434265,0.2592304050922394,0.2838951051235199,4,-0.037026483565568924,-0.0762767419219017,-0.034246522933244705
145,bl-property,can dax,reptile.n.01,5,0.5496351718902588,0.6389721035957336,0.500077486038208,0.3890328109264374,0.2137051522731781,0.27982813119888306,3,-0.04265904426574707,-0.13022494316101074,-0.13961195945739746
146,bl-property,can dax,reptile.n.01,1,0.3867371380329132,0.5427455902099609,0.41408467292785645,0.44790568947792053,0.32194894552230835,0.3379082679748535,2,-0.12671923637390137,-0.17375211417675018,-0.11397680640220642
147,bl-property,can dax,reptile.n.01,2,0.481807142496109,0.5538357496261597,0.4852661192417145,0.43065357208251953,0.2531288266181946,0.2869877219200134,2,-0.11669429391622543,-0.1722785383462906,-0.09651994705200195
148,bl-property,can dax,reptile.n.01,3,0.5396986603736877,0.5772619247436523,0.4664141535758972,0.44363704323768616,0.2598873972892761,0.25184619426727295,2,-0.1081656813621521,-0.12233304977416992,-0.23985466361045837
149,bl-property,can dax,reptile.n.01,4,0.5112133622169495,0.5833924412727356,0.5174127221107483,0.4012061655521393,0.19554995000362396,0.3674066960811615,2,-0.11051706224679947,-0.10610717535018921,-0.145480215549469
150,bl-property,can dax,reptile.n.01,5,0.5498957633972168,0.617016077041626,0.4404464066028595,0.35392671823501587,0.197109192609787,0.32375258207321167,2,-0.1362917125225067,-0.1855398416519165,-0.7317457795143127
151,bl-property,can dax,fish.n.01,1,0.3768903911113739,0.5010413527488708,0.34420838952064514,0.5380924940109253,0.29011034965515137,0.24270574748516083,3,-0.24680376052856445,-0.09350059926509857,-0.1745235174894333
152,bl-property,can dax,fish.n.01,2,0.4838393032550812,0.5196397304534912,0.39670658111572266,0.5465769171714783,0.2694394886493683,0.24166370928287506,4,-0.09392768144607544,-0.10282235592603683,-0.04931117966771126
153,bl-property,can dax,fish.n.01,3,0.5080719590187073,0.5814580321311951,0.4290674328804016,0.5385199189186096,0.2751355767250061,0.2438870370388031,3,-0.16852396726608276,-0.08730238676071167,-0.09440720826387405
154,bl-property,can dax,fish.n.01,4,0.5221607685089111,0.6165465712547302,0.485210657119751,0.542479932308197,0.27028435468673706,0.23639759421348572,2,-0.3050037622451782,-0.10752906650304794,-0.329853892326355
155,bl-property,can dax,fish.n.01,5,0.5414268970489502,0.6185092329978943,0.4980666935443878,0.5311225056648254,0.2623540163040161,0.24024160206317902,3,-0.18321485817432404,-0.08740081638097763,-0.1854502111673355
156,bl-property,can dax,fish.n.01,1,0.3930821120738983,0.43170008063316345,0.3269267678260803,0.5064801573753357,0.26843535900115967,0.2263457477092743,3,-0.23401109874248505,-0.28614145517349243,-0.10535883158445358
157,bl-property,can dax,fish.n.01,2,0.4697546064853668,0.5406549572944641,0.4039418697357178,0.5228314995765686,0.25285306572914124,0.22338855266571045,2,-0.32824280858039856,-0.17549686133861542,-0.14040903747081757
158,bl-property,can dax,fish.n.01,3,0.5030896663665771,0.5591759085655212,0.42969638109207153,0.5097124576568604,0.2540459632873535,0.23327817022800446,4,-0.11992114037275314,-0.09262453764677048,-0.1008128896355629
159,bl-property,can dax,fish.n.01,4,0.5261643528938293,0.5819962024688721,0.47224774956703186,0.5219030976295471,0.25328534841537476,0.2435244619846344,4,-0.09783269464969635,-0.08717659115791321,-0.08557513356208801
160,bl-property,can dax,fish.n.01,5,0.5384740829467773,0.6105156540870667,0.47019922733306885,0.5209500789642334,0.25522246956825256,0.23975770175457,4,-0.1119205430150032,-0.07606172561645508,-0.07793073356151581
161,bl-property,can dax,fish.n.01,1,0.3944910764694214,0.406619131565094,0.3130072057247162,0.5519443154335022,0.28986719250679016,0.2365410327911377,1,-0.5113791823387146,-0.49923163652420044,-0.2467624843120575
162,bl-property,can dax,fish.n.01,2,0.45834243297576904,0.4880216419696808,0.3894115388393402,0.56166011095047,0.2853275239467621,0.24842317402362823,4,-0.10707732290029526,-0.14378415048122406,-0.10798222571611404
163,bl-property,can dax,fish.n.01,3,0.4932282269001007,0.5331482887268066,0.4408235251903534,0.50758957862854,0.25939762592315674,0.23841585218906403,3,-0.1652088165283203,-0.19196178019046783,-0.0985807478427887
164,bl-property,can dax,fish.n.01,4,0.5153343081474304,0.5635395050048828,0.44496574997901917,0.4975571632385254,0.2869497537612915,0.258796751499176,4,-0.0710785984992981,-0.10902474075555801,-0.04839378595352173
165,bl-property,can dax,fish.n.01,5,0.5362686514854431,0.5772757530212402,0.501997709274292,0.5004634261131287,0.28488171100616455,0.25169694423675537,3,-0.11701970547437668,-0.17271821200847626,-0.16259585320949554
166,bl-property,can dax,fish.n.01,1,0.3944910764694214,0.406619131565094,0.33298301696777344,0.5519443154335022,0.28986719250679016,0.2615995705127716,1,-0.5280770063400269,-0.5098521709442139,-0.4943798780441284
167,bl-property,can dax,fish.n.01,2,0.4775349199771881,0.5136789679527283,0.42059433460235596,0.5554799437522888,0.24785959720611572,0.2375447303056717,4,-0.20975595712661743,-0.20630872249603271,-0.13654781877994537
168,bl-property,can dax,fish.n.01,3,0.5069224834442139,0.5938200354576111,0.4409162700176239,0.5512189269065857,0.24051526188850403,0.22900691628456116,3,-0.20268450677394867,-0.09071917086839676,-0.17906759679317474
169,bl-property,can dax,fish.n.01,4,0.527687132358551,0.5990422964096069,0.5166333317756653,0.5283666849136353,0.2320910394191742,0.2515656054019928,3,-0.14914141595363617,-0.08130178600549698,-0.10455520451068878
170,bl-property,can dax,fish.n.01,5,0.5337250828742981,0.593764066696167,0.43999725580215454,0.5181043744087219,0.2423996776342392,0.22131195664405823,4,-0.14533573389053345,-0.16351447999477386,-0.1632480025291443
171,bl-property,can dax,fish.n.01,1,0.3944910764694214,0.406619131565094,0.30738919973373413,0.5519443154335022,0.28986719250679016,0.22827576100826263,3,-0.2547397315502167,-0.28784340620040894,-0.15417486429214478
172,bl-property,can dax,fish.n.01,2,0.46926411986351013,0.5137907862663269,0.4433279037475586,0.5414689779281616,0.26414382457733154,0.2660216987133026,1,-0.5035845637321472,-0.35594603419303894,-0.2314121276140213
173,bl-property,can dax,fish.n.01,3,0.5113745331764221,0.5532045960426331,0.41140106320381165,0.5326521396636963,0.25886669754981995,0.21706338226795197,3,-0.19479504227638245,-0.22359509766101837,-0.1113508865237236
174,bl-property,can dax,fish.n.01,4,0.514419436454773,0.5557977557182312,0.47772979736328125,0.5306460857391357,0.28795111179351807,0.24440106749534607,4,-0.06702016294002533,-0.10795314610004425,-0.0440356507897377
175,bl-property,can dax,fish.n.01,5,0.5309020280838013,0.585341215133667,0.4955436885356903,0.517582893371582,0.2891949415206909,0.23811210691928864,4,-0.12617343664169312,-0.16510939598083496,-0.10173478722572327
176,bl-property,can dax,fish.n.01,1,0.3954735994338989,0.4389810264110565,0.35799363255500793,0.49413374066352844,0.3140147626399994,0.24597562849521637,3,-0.30281877517700195,-0.26257142424583435,-0.22340090572834015
177,bl-property,can dax,fish.n.01,2,0.46066710352897644,0.5277360677719116,0.43132153153419495,0.46426355838775635,0.26342305541038513,0.23891718685626984,3,-0.15840253233909607,-0.15063615143299103,-0.07292141020298004
178,bl-property,can dax,fish.n.01,3,0.49967020750045776,0.5569442510604858,0.4289565086364746,0.4841502606868744,0.2683975398540497,0.28117290139198303,3,-0.15662457048892975,-0.1612100750207901,-0.22083915770053864
179,bl-property,can dax,fish.n.01,4,0.5150424242019653,0.563743531703949,0.4242434501647949,0.5026054382324219,0.27756041288375854,0.22730591893196106,5,-0.06209518760442734,-0.07482132315635681,-0.04376039654016495
180,bl-property,can dax,fish.n.01,5,0.5354141592979431,0.5959165096282959,0.4727131426334381,0.508529007434845,0.2753192186355591,0.23645156621932983,3,-0.1894293874502182,-0.2084854692220688,-0.16380919516086578
181,bl-property,can dax,fish.n.01,1,0.3636486232280731,0.45928019285202026,0.3719361126422882,0.42262279987335205,0.23615166544914246,0.24110601842403412,2,-0.40074917674064636,-0.35907047986984253,-0.19582286477088928
182,bl-property,can dax,fish.n.01,2,0.44552603363990784,0.53402179479599,0.38294363021850586,0.3950464427471161,0.2365502268075943,0.21320493519306183,3,-0.15301235020160675,-0.16322073340415955,-0.08841672539710999
183,bl-property,can dax,fish.n.01,3,0.4922124743461609,0.5621033310890198,0.44756269454956055,0.4433755874633789,0.2534016966819763,0.23822607100009918,3,-0.18495745956897736,-0.1862647384405136,-0.13802336156368256
184,bl-property,can dax,fish.n.01,4,0.5247251391410828,0.5977263450622559,0.4746933579444885,0.4783744812011719,0.23989716172218323,0.2192627191543579,4,-0.11521649360656738,-0.15331479907035828,-0.05645400285720825
185,bl-property,can dax,fish.n.01,5,0.5323923230171204,0.6082826852798462,0.4767179489135742,0.4916320741176605,0.26342859864234924,0.23112347722053528,4,-0.10398910194635391,-0.11954113841056824,-0.047178108245134354
186,bl-property,can dax,fish.n.01,1,0.3795229196548462,0.43499237298965454,0.3565484285354614,0.36207830905914307,0.2415538877248764,0.22242607176303864,3,-0.24920129776000977,-0.26863956451416016,-0.15075968205928802
187,bl-property,can dax,fish.n.01,2,0.4645531475543976,0.5133477449417114,0.3912634551525116,0.4805753231048584,0.262447714805603,0.24184440076351166,4,-0.13857124745845795,-0.18348805606365204,-0.08794160932302475
188,bl-property,can dax,fish.n.01,3,0.4962424039840698,0.5522549748420715,0.41596028208732605,0.49039870500564575,0.2748943567276001,0.23345039784908295,4,-0.13119783997535706,-0.14530573785305023,-0.06848282366991043
189,bl-property,can dax,fish.n.01,4,0.5165122747421265,0.586489737033844,0.44903382658958435,0.48343244194984436,0.269270658493042,0.2485506236553192,4,-0.0858500748872757,-0.11327378451824188,-0.06811566650867462
190,bl-property,can dax,fish.n.01,5,0.5379265546798706,0.6159953474998474,0.46775898337364197,0.4913320243358612,0.27068549394607544,0.2457500398159027,4,-0.10195634514093399,-0.11915331333875656,-0.06334205716848373
191,bl-property,can dax,fish.n.01,1,0.3636486232280731,0.45928019285202026,0.31920483708381653,0.42262279987335205,0.23615166544914246,0.2131708413362503,3,-0.273436039686203,-0.2591080665588379,-0.1451265513896942
192,bl-property,can dax,fish.n.01,2,0.43430304527282715,0.4959057867527008,0.3618117868900299,0.46684905886650085,0.2537863850593567,0.2227742224931717,4,-0.11668934673070908,-0.13497109711170197,-0.07298242300748825
193,bl-property,can dax,fish.n.01,3,0.491354376077652,0.5481142401695251,0.3957398533821106,0.48007312417030334,0.2683205008506775,0.2374025285243988,4,-0.11691156029701233,-0.15113312005996704,-0.09467577934265137
194,bl-property,can dax,fish.n.01,4,0.5232491493225098,0.5869195461273193,0.4586853086948395,0.49355942010879517,0.2553112804889679,0.24133427441120148,4,-0.13511905074119568,-0.15387150645256042,-0.08350841701030731
195,bl-property,can dax,fish.n.01,5,0.5450671911239624,0.5951554775238037,0.4502246081829071,0.5105816721916199,0.26750248670578003,0.24269281327724457,4,-0.09537085890769958,-0.13958808779716492,-0.09634225815534592
196,bl-property,can dax,fish.n.01,1,0.370401531457901,0.38837921619415283,0.3061215281486511,0.554677426815033,0.2973354458808899,0.25001081824302673,3,-0.24878522753715515,-0.24622543156147003,-0.2731725573539734
197,bl-property,can dax,fish.n.01,2,0.47015252709388733,0.5062878727912903,0.4014866054058075,0.5589394569396973,0.26699259877204895,0.24246914684772491,2,-0.35832586884498596,-0.3047255575656891,-0.2806253433227539
198,bl-property,can dax,fish.n.01,3,0.4988551139831543,0.544187068939209,0.4429912865161896,0.5391133427619934,0.2856024205684662,0.26334330439567566,4,-0.10075744986534119,-0.1162320077419281,-0.08760127425193787
199,bl-property,can dax,fish.n.01,4,0.5202897787094116,0.5673503279685974,0.4536120891571045,0.5317836999893188,0.26424551010131836,0.2715110182762146,4,-0.09490478783845901,-0.12062318623065948,-0.0837026983499527
200,bl-property,can dax,fish.n.01,5,0.535083532333374,0.5828264951705933,0.4913230538368225,0.5262566804885864,0.25963348150253296,0.23771978914737701,4,-0.07617896050214767,-0.10437372326850891,-0.06632077693939209
201,bl-property,can dax,insect.n.01,1,0.3087916970252991,0.369557648897171,0.29384055733680725,0.34784838557243347,0.2032431960105896,0.1795264631509781,1,-0.3267696797847748,-0.318894624710083,-0.2829902470111847
202,bl-property,can dax,insect.n.01,2,0.4044789969921112,0.4557872712612152,0.39898672699928284,0.3575930893421173,0.21922269463539124,0.22393760085105896,2,-0.23443768918514252,-0.25825101137161255,-0.2150796800851822
203,bl-property,can dax,insect.n.01,3,0.4540424346923828,0.5091189742088318,0.4267246127128601,0.36655324697494507,0.22633904218673706,0.19320054352283478,2,-0.14700017869472504,-0.19177602231502533,-0.1412256509065628
204,bl-property,can dax,insect.n.01,4,0.4670044779777527,0.5158708095550537,0.4166695773601532,0.3789697289466858,0.24466732144355774,0.20952783524990082,4,-0.05198182538151741,-0.10500705987215042,-0.12905046343803406
205,bl-property,can dax,insect.n.01,5,0.4815755784511566,0.5383933186531067,0.43012645840644836,0.38109347224235535,0.24780043959617615,0.22261711955070496,3,-0.09538650512695312,-0.17523987591266632,-0.1075354814529419
206,bl-property,can dax,insect.n.01,1,0.3239838778972626,0.35225945711135864,0.29644256830215454,0.3451403081417084,0.1873607039451599,0.179313063621521,2,-0.21685203909873962,-0.22590956091880798,-0.2899762988090515
